fault_type,phases,location_km,r_fault,fault_start,Vrms_a,Vrms_b,Vrms_c,Irms_a,Irms_b,Irms_c,Vrms_unbalance,Irms_unbalance,Vseq0,Vseq1,Vseq2,Iseq0,Iseq1,Iseq2,Vseq0_ratio,Vseq2_ratio,Iseq0_ratio,Iseq2_ratio,Vh2_energy,Ih2_energy,Vh3_energy,Ih3_energy,Vh5_energy,Ih5_energy,Vdwt_L1,Vdwt_L2,Vdwt_L3,Idwt_L1,Idwt_L2,Idwt_L3,Zmag_a,Zang_a,Zmag_b,Zang_b,Zmag_c,Zang_c
NONE,NONE,0,0,0.0850932753177992,133122.38268735,132263.996720471,133338.239648181,252.357530074637,250.651069948821,252.530170282351,0.00808259292023997,0.00746129940615079,0.00799019241786368,4792964.50514206,29647.2044908367,0.00150160631463025,9081.83699978178,56.1696257800269,1.66706688716135e-09,0.00618556729536052,1.65341694031834e-07,0.00618483086353475,296902.488980664,566.197273755527,154243.50735989,294.584278860634,82098.6830587688,155.515539570688,10362630.2735386,173498046.235052,2787331369.17555,57.6592527043274,542.268035792144,9143.9163102536,528.026118034062,0.0451597972792658,527.711344026257,0.0444099760348169,527.520914335358,0.0452993131264169
NONE,NONE,0,0,0.0811185270025645,128743.081472154,128854.780011458,127852.59075036,191.565183874063,191.607787699154,190.219161803193,0.00780014075958842,0.00726532057835333,0.00805593269123888,4633503.53282717,28660.8006593818,0.00152091378236568,6892.79902050871,42.6287825444955,1.73862664270415e-09,0.00618555709655152,2.20652564744703e-07,0.00618453873549397,287283.591328288,430.551176558774,149372.422667127,224.028278648526,79521.3080169031,117.7804989651,44898511.6283258,131703267.955513,959533902.663338,342.878917251351,1634.18980872691,3728.89017507389,672.556529049459,-0.0449473091053148,671.910501706071,-0.0449987131855024,672.204508872612,-0.0441503860398502
NONE,NONE,0,0,0.0810901855482744,127208.380161603,127464.305348549,126431.496740096,256.315345835807,256.949387820818,254.851273205613,0.00813012811101123,0.00819452239609322,0.00724691568095118,4581286.89195944,28337.4259580859,0.00137902129944877,9230.46070356068,57.0918336499718,1.58185153033497e-09,0.00618547290889255,1.49398967569128e-07,0.00618515537602184,284365.52563695,567.347547608805,147675.562888212,291.855211592825,78326.1217178887,151.617824849104,115425278.774948,280455049.540039,1132338013.94779,4051.95626923018,2996.66810608349,5878.33379901252,495.929032078673,0.0659498737931537,496.60026679437,0.066365054475237,496.438990515863,0.0649989055720971
NONE,NONE,0,0,0.0912318901542439,124790.201128568,124891.426967335,123917.785998734,206.361805251831,206.533708396275,204.954892164836,0.00781832839020703,0.00766601207469475,0.007760615051893,4490900.63952581,27778.7803213059,0.00146573779446806,7426.92876694626,45.9348878942553,1.72807542958927e-09,0.00618557001168319,1.97354497432911e-07,0.0061849102542231,277795.066778646,461.225626377447,144244.600339825,239.411296706012,76652.3164264907,125.990070867211,69934825.1577413,106001158.304195,852826484.424952,375.687031272142,984.451222351659,3470.51713290105,604.703420541961,-0.00375421263188689,604.654864386827,-0.00376115681249156,604.675797566285,-0.00368849624698051
NONE,NONE,0,0,0.091869928316437,133287.350630149,132988.291429418,132193.104828089,207.986259248906,207.468731186352,206.302455496218,0.0082383811322588,0.00812440810599708,0.00829155570705955,4790060.37566753,29629.1741540469,0.00155941945748001,7474.30853815384,46.2254341781454,1.73099189922054e-09,0.00618555338144598,2.08637287223435e-07,0.00618457666498452,297050.196128088,465.545893230309,154269.721086281,241.741927625451,82036.9405757421,127.413590913095,57014082.5433335,65742897.675967,332196152.407536,490.350026622188,478.248457080058,1339.51089617098,641.009440516828,-0.0260752673817936,640.669702957854,-0.0259069542661009,640.931027935551,-0.0255363429176656
NONE,NONE,0,0,0.0804396362961925,123966.437197052,124564.894825162,123506.143745138,288.774388725414,290.474514661237,288.064403735944,0.00853745508700064,0.00833647159739443,0.0069004588670302,4471986.32536714,27661.6857983406,0.00132058299713909,10422.7247723544,64.4667370280029,1.54304113764528e-09,0.00618554793904997,1.26702280435836e-07,0.0061852095713792,274964.097097051,635.341265790412,141070.58321953,323.047711710443,73470.1119022143,165.946441297466,158607328.395572,357811703.849597,1855769218.38902,3535.03398110857,3964.74476036513,13615.4148734804,428.477902632566,0.112517895569461,429.253614708865,0.11412647819123,429.452620793182,0.111759247695236
NONE,NONE,0,0,0.0827125323201463,129047.573194414,128189.619509251,128026.343261394,287.317525391688,285.807445681844,284.946740737956,0.00795219249431542,0.00828876402569618,0.00795342041492586,4631216.57709204,28646.6387169693,0.0014884053796875,10315.0644438579,63.7993535166536,1.71735013522475e-09,0.00618555367474316,1.44294336467232e-07,0.00618506591574985,284760.598402019,638.291667355258,145585.947053826,328.256068260717,75442.313750953,170.437025660659,22467301.2265444,6056705.63057147,40206602.3256006,151.363238571676,591.038859687959,425.872709234761,448.841110734429,0.0995628070856242,449.498921139584,0.0980410501635282,448.588476386291,0.0975333436568733
NONE,NONE,0,0,0.0956549134850277,122240.61537026,121745.714291455,122775.722626401,271.752013218428,270.402682732296,272.643810079043,0.00842514918196706,0.00825158854088794,0.00677496262079823,4408954.87037832,27271.3386926338,0.00127994861411905,9792.04327821137,60.5646547234807,1.53663687199759e-09,0.00618544292114461,1.30713128774298e-07,0.00618508854551943,273287.138706273,603.434086790891,141278.158498914,310.349202125928,74578.9233500782,160.209326234888,20186028.5548388,248046859.622633,3259933951.77274,290.261528912574,1171.33110523354,13286.8484350938,450.800362969739,0.0976061011191705,450.018204391288,0.0964738659383647,449.958634138267,0.0985529986540895
NONE,NONE,0,0,0.0848688523353082,121667.816406923,120807.283376107,121726.805461593,202.833127151907,201.509846544501,203.072138177351,0.0075742773904024,0.00771609856880991,0.00716999057002747,4378082.31717844,27080.518743545,0.00134511218044193,7298.65084779958,45.1413520638738,1.63770117841153e-09,0.00618547500518252,1.84296003235058e-07,0.00618488991993613,271952.98874768,450.631471376241,141494.284891552,232.940215483501,75276.2571161436,121.604425790803,7113371.03954579,125757300.494741,2032933174.21933,21.7025129851908,347.085605669098,5577.60884939641,599.842947184376,-0.000691042105017708,599.848907915744,-0.000678750100607589,599.852639312864,-0.000693046563978766
NONE,NONE,0,0,0.094065601080845,128936.37330505,127842.186872681,128469.233149729,320.02363645799,317.441116496013,318.221976931275,0.00852064399571927,0.00810679861855972,0.00757164565631553,4630950.90480762,28644.9810793419,0.00141844412797604,11488.675003194,71.0552398014643,1.6350088376997e-09,0.00618555058521522,1.23464553349993e-07,0.00618480719278115,286114.762772125,712.255722010523,147929.401787168,366.51938633181,78260.9392719893,190.959947184434,14423848.6985658,51211024.8768167,1032251264.32048,145.22902374411,94.118779227196,3035.03767491795,403.389525234621,0.13363645233928,403.442633384177,0.13081737695912,402.433725311594,0.132083427924608
NONE,NONE,0,0,0.0818083795558332,125168.803983325,124892.948450121,124148.240887399,215.83152106223,215.304892281004,214.12353581488,0.00818174111434783,0.00794091702872912,0.00723644422358135,4498409.92330916,27824.7628147039,0.0013676641738811,7753.75018101202,47.9554030394348,1.60866713948923e-09,0.0061854662623163,1.76387443724193e-07,0.00618480114960202,279327.659499531,480.90957889776,145167.408927904,248.862369628001,77226.3040026662,129.995054366869,114136196.663861,125954232.190719,293258063.164617,1156.87838861871,4444.2836588439,820.557712267129,580.099863927106,0.0116745034321376,580.239557563849,0.011610109851751,580.138342098369,0.0114364511567701
NONE,NONE,0,0,0.0880452082736708,121325.544200339,122212.863641944,122240.59649761,242.378512473253,243.911516123614,244.255084383421,0.0075049602607591,0.00770618488489933,0.0075912199663562,4397078.37777987,27198.4438387624,0.00145410110432612,8781.55277984409,54.3159646711709,1.72642361908212e-09,0.00618557175969399,1.6558587537025e-07,0.0061852346648368,272893.407177081,547.714382034152,142041.183148081,284.740344648433,75789.8383491772,150.111128415691,45844184.3531211,384718068.971217,4868713862.47884,725.305097434753,4231.47077623952,24153.2384537126,500.749569766979,0.0619887043243133,500.364893206437,0.0630831151021909,501.038695777843,0.0631968747213679
NONE,NONE,0,0,0.088019406533767,129774.482467945,130714.688965868,130751.936580098,300.295629537404,302.05792472608,302.74032609463,0.0074950261523372,0.00810312588177882,0.00773688220080093,4703187.8839118,29091.7789739265,0.00148404492910262,10880.2937597702,67.2957891627935,1.64502936981634e-09,0.00618554471817607,1.36397505594331e-07,0.00618510774088049,292268.858431565,676.426326512666,152206.124048211,350.790668540386,81222.2469430042,184.248907311605,113394316.338075,464250197.627707,5447028540.00587,1506.69915763437,3270.30377414625,33615.4019334339,432.344300035022,0.109074369141313,431.719908240909,0.110926972179857,432.736307655705,0.111246284079547
NONE,NONE,0,0,0.0830682576477818,122944.294987891,122043.077392239,122031.284887863,228.074632443478,226.59793622264,226.348779963048,0.00746291842613764,0.0076026359950464,0.00747293596038915,4411756.00640656,27289.254879566,0.0013987896707452,8186.86167882456,50.6326630154547,1.69386882446255e-09,0.00618557663658905,1.70857860490343e-07,0.00618462421812161,270788.840551905,508.756556953558,138176.611432181,262.047503537516,71378.5888060738,137.067298530297,37453735.7685728,3463425.73263199,108340044.06499,474.506873262744,90.7119197074618,177.086058839606,538.867373295823,0.0381981149652451,539.105926922688,0.03751885946713,538.67410323628,0.037472180505466
NONE,NONE,0,0,0.0959690701010238,124957.437476986,124727.499431461,125755.79389821,205.607680390187,205.26087406869,206.904161069524,0.00821669879449347,0.00798005618351911,0.00747152981787659,4512917.25222463,27915.0973029743,0.00141209024226092,7425.42538796926,45.9262742964666,1.65558759451924e-09,0.00618559919068036,1.90169608916768e-07,0.00618500245988489,276494.934488422,457.330370203445,141045.162315117,233.896641070021,72854.7724722746,120.319430544165,27764812.2275743,273218844.33166,4014940725.84757,186.49607009974,932.831782304303,11524.7960386926,607.725288237995,-0.00556697008043673,607.796589030055,-0.00554211294758708,607.774579869976,-0.00565688403942585
NONE,NONE,0,0,0.0821161004971303,133589.240200681,133023.564005478,132457.728613868,209.242920046101,208.306949812816,207.556047085423,0.00850610225823017,0.00809561823136254,0.00804854884112844,4797216.96643162,29673.3719128707,0.00151324500578309,7513.20866525212,46.4660613696866,1.67775376795468e-09,0.00618553884898328,2.01411284180126e-07,0.00618458283721084,296696.614897022,468.107442258041,153291.581883784,241.980901832973,81008.827942025,126.032358139097,94993766.9087172,49993162.0932992,109432338.962604,2326.98632820503,1143.98396732324,427.130412847251,638.596135449237,-0.0246360593667853,638.312203363308,-0.0243579673989331,638.60499440838,-0.0241139177274095
NONE,NONE,0,0,0.0956136414937572,131852.603258457,131324.262629802,132443.866692371,275.97439414021,274.559004648884,276.830205302484,0.00848998020344331,0.0082353174618733,0.00792076052266192,4755797.48916003,29417.2568246706,0.00149541371697565,9945.64163821467,61.5132356090246,1.66549575349122e-09,0.00618555707885285,1.50358696927043e-07,0.00618494390210925,294125.338669326,617.918796883645,151864.921847586,319.858352712941,80163.0111481891,167.34110519461,23966962.5101091,252595193.892404,3788044138.40272,236.567277991088,1092.9452371564,15352.7930255574,478.639652817153,0.078057930023645,477.966135530198,0.0771798625623665,477.931648305529,0.0788465106105927
NONE,NONE,0,0,0.0910819856079165,131293.244481812,131544.960057439,130470.224758296,244.351502804297,244.977375530271,242.959672134736,0.00819765267467744,0.00826601775752014,0.00811776911930645,4727870.32683413,29244.5523667571,0.001535952671301,8802.48243997637,54.4439317432746,1.71700333514446e-09,0.00618556566595464,1.744908531883e-07,0.00618506564578114,292466.211773804,544.851495783901,151690.515608753,281.79844689511,80449.3386259209,147.669554387525,82577833.9998259,143783986.083815,1234164336.11279,522.326198739303,1318.35338630851,6649.16619696585,536.856185211975,0.0389808688896564,537.289235501139,0.0392039092881293,537.174122974852,0.0384021978405706
NONE,NONE,0,0,0.0928842603197924,132184.260703075,131280.680411655,131136.138859547,319.836874058226,318.137671261678,317.167725292402,0.0079684666113059,0.0083835115654407,0.00747947426014034,4743049.05097454,29338.5025881248,0.00140456623810667,11479.9845877546,71.0030280530642,1.57693377819949e-09,0.00618557857462818,1.22349139691575e-07,0.00618494106016624,289895.0281366,705.666325444175,147383.162171801,361.976534985126,75501.0296992345,188.631161774577,54106374.2934854,18787865.2603253,48725840.813844,1163.71361977645,690.95567702754,329.802124755053,412.983843441963,0.12605939673385,413.771661990207,0.124187059840228,412.719578644065,0.123473769781172
NONE,NONE,0,0,0.0983958514355887,129101.558148958,130154.207649927,129914.092061153,264.899392399451,266.959433134661,266.73461430707,0.00811457629388041,0.00773875901565761,0.00802713484030442,4678320.21786941,28937.8673212316,0.00153811668667379,9598.80846505985,59.3726805043691,1.71581560613189e-09,0.00618552514013336,1.60240376929321e-07,0.00618542194214034,290296.912402503,592.532797373948,150811.654193486,305.772179662712,80078.2176953569,158.170123580836,57771732.8587053,491104165.556293,5368590471.18727,477.417585592141,4825.26349822839,25965.0275329948,487.318117907277,0.0708632400963462,487.048031289814,0.0722895948549039,487.790667932539,0.0720447387268677
NONE,NONE,0,0,0.0951385369025403,130745.792800686,130006.01721618,131105.246800984,211.567509308268,210.473539785099,212.205543278287,0.0084155400470893,0.0081924136723463,0.00789980732023615,4710277.47403566,29135.7863041772,0.00148473239532439,7622.57536625125,47.1433365966502,1.67714266596403e-09,0.00618557748769057,1.94780940009228e-07,0.00618469930768954,290921.174026852,472.737976400932,150618.653444366,244.390916325426,79767.4447213916,127.082158254811,14169063.4644685,198143139.151289,3054133223.86399,49.7895467481136,564.742641248344,8220.5244508473,617.848382644262,-0.0118712578756423,617.967410166637,-0.0117071159061337,617.997634599641,-0.0119559486972092
NONE,NONE,0,0,0.0944022266702989,122980.720893061,121988.043391464,122788.497172745,241.082074045164,239.121695456023,240.47950138395,0.00809782108167331,0.00816049987634534,0.00769016082689392,4420718.49727842,27344.829935736,0.00144125182721538,8662.80478686713,53.5799808801662,1.73957261282902e-09,0.00618560760034018,1.66372423540463e-07,0.00618506155826214,273467.853699189,537.577930828645,141921.128016282,278.592034869539,75363.1785101239,146.665848937082,4626681.93988764,84841014.8406616,1475381267.41768,24.5040125892502,216.022829791725,4399.62649541583,510.567890103735,0.0568615385473107,510.395403281507,0.0557063066780943,509.967815369373,0.0565660472029788
NONE,NONE,0,0,0.0867495409142594,126928.160897754,127216.757418295,127976.909638184,239.549556598862,240.089508527353,241.554734099354,0.00823362077510014,0.00834107625843925,0.00799758031746688,4593482.91970494,28412.9774449051,0.00152314623289613,8666.33262215995,53.6044307074937,1.74107109077459e-09,0.00618549757157342,1.75754416444352e-07,0.00618536502559813,282876.705733801,525.975399655036,144892.117083538,265.521523413875,75212.2620606838,133.526747612911,33528702.9481764,452110666.709052,5141135123.94305,432.148630964713,2941.56279139627,16188.6534243808,530.243095478356,0.0430674189117634,529.766752951587,0.0432765743804765,530.103355095174,0.0439597082959625
NONE,NONE,0,0,0.0923916518565417,123528.560056448,122873.167282198,122476.64012498,294.442394483343,293.510790877587,292.027926884298,0.00855501453250333,0.00823131618582251,0.00699197100452776,4433910.16137482,27426.3291866114,0.00131603066469811,10577.7700385145,65.4243236239966,1.57693113979517e-09,0.00618558522577309,1.24414754696114e-07,0.00618507713625803,271965.336005409,657.935631299853,139358.82089733,341.470480081072,72789.8379944445,180.244035764574,61686969.5908198,39662888.1108148,28884409.7090434,1656.86820623319,1104.63822521874,1377.98816821352,418.86008275823,0.121368817042902,419.793602760235,0.120067752696035,418.86439065543,0.11880412807883
NONE,NONE,0,0,0.0824096364487694,133468.827087651,132786.514974187,132349.271021348,214.511649868221,213.318242129869,212.804364855149,0.00842606454778016,0.00799497523031219,0.00787194374026299,4791555.54811564,29638.0981714581,0.0014796868166383,7697.95853775794,47.6094856744882,1.64287853103511e-09,0.00618548566824142,1.92218080831214e-07,0.00618468980246937,295714.528053419,474.793759671834,152151.336998279,243.555237173062,79774.8218071273,126.213865473323,61983712.0082665,91509795.2948868,25261008.5719693,2248.16133520532,1648.24971212113,164.008814308318,622.486428246306,-0.0147414106393923,622.334186008484,-0.0145451755810568,622.514311348596,-0.0144318154873906
NONE,NONE,0,0,0.0968507645879727,120964.948231339,121250.998008616,121974.660612884,308.917418566026,308.795138776544,311.080330622939,0.00831744994959856,0.00738116711041554,0.00696089644373438,4377734.96249518,27078.6925086268,0.00132868648298678,11165.0730461507,69.0559784575376,1.59006803823621e-09,0.00618554863202283,1.19003832520904e-07,0.00618500014875948,268999.050394023,690.991361367892,137713.626755893,354.518778760297,71658.1717783037,183.92025766876,52619689.533765,337838062.223127,4553096096.47414,1052.18822351914,2250.74812549079,28761.2143898811,392.628935443619,0.139628449445769,391.468802254593,0.140003265430408,392.178933118185,0.142409676350764
NONE,NONE,0,0,0.086061315223502,131999.353757388,131766.183964334,132851.366390123,241.517195130807,240.968941854983,242.910330772858,0.008208291788858,0.00802894277598671,0.00783301181248113,4767285.94611594,29488.3903327151,0.001482425672922,8718.6306197235,53.9240459249608,1.64307572505931e-09,0.00618557197239954,1.7002964541225e-07,0.00618492149406899,291652.507645887,539.444507867201,148626.842218109,277.803048069269,76715.2023078133,145.892871745282,33993940.4946486,329077279.843894,4407567544.78733,486.277408243048,1067.80998921429,15035.3904199822,547.005429956156,0.0325614432994263,546.638469054453,0.0323819715579163,546.735065182918,0.0330597576274665
NONE,NONE,0,0,0.0813125217635564,128921.048654986,128901.164873871,127962.603481851,271.295858361186,271.567615316002,269.469498975975,0.00745321068274061,0.00774848394529238,0.00755246148473798,4637467.22910548,28685.2694890708,0.00142962361403554,9763.53130222282,60.3884986533766,1.62857463171619e-09,0.00618554656495065,1.46424850767226e-07,0.00618510831561969,287703.142285468,603.339581548272,149606.967887066,311.697690040766,79541.1283615018,161.888282210663,156098180.393071,131997136.944891,745270678.630623,2620.73011944959,2215.97503432325,5091.304290271,474.555346267925,0.0806788343800358,475.373948967406,0.0807832322294991,475.006498985794,0.0792569805403439
NONE,NONE,0,0,0.0851133244666363,122817.51750764,122109.267399492,123120.406800184,294.36736601995,292.29872025767,294.568494359366,0.00824192731366121,0.00772702573358335,0.00729742145703183,4424430.33458475,27367.0996772016,0.00137394250054043,10592.430829589,65.5165053044689,1.64934712611201e-09,0.00618545159662094,1.29709839272467e-07,0.00618521908259896,274801.785358424,653.532405228837,142715.485944584,337.411700355862,75726.7975571163,175.014045319605,9693689.4983858,177866389.959749,2677120241.99842,53.1794841143681,736.90427221366,12113.8126062067,418.289355114848,0.121632501785248,417.581149639528,0.119692434792099,417.222225997797,0.122126368822576
NONE,NONE,0,0,0.0965373569434672,128898.757536736,129044.575138889,129909.449833675,296.926774340599,296.73545979081,298.970977004782,0.00781759736561667,0.00751322215631885,0.00747339331233883,4662478.96052773,28839.8180589404,0.0014218320878357,10729.4447622772,66.3644443719749,1.60287979326159e-09,0.00618551167803446,1.32516837469734e-07,0.00618526362138656,287795.091675673,660.701462501527,147574.014961435,336.808465264015,76861.1157191233,171.234225066148,61307883.2779023,379256592.103877,5053478579.20814,1039.95720765708,2555.18825585839,25245.4794657354,435.041090362141,0.108060553362131,434.038341036379,0.108141632107223,434.570802853524,0.110124552477512
NONE,NONE,0,0,0.0841502299076976,126136.335061378,125091.852303837,125795.460552538,305.632235538552,303.110935240798,304.239817442908,0.00831101255823939,0.00828482125733231,0.00724305185197372,4532277.49466957,28034.4260561877,0.00135743808035244,10974.5230646239,67.8782096155398,1.59810423357588e-09,0.006185505209942,1.23689938253848e-07,0.0061850714796125,281321.833485877,679.5902618773,146070.54726208,349.651069558201,77634.6252425939,181.181310546296,14794233.8242752,68685697.5219326,1237949415.05551,177.79172337089,204.51585536214,4256.81927603866,413.346381176498,0.125965518091119,413.250632416819,0.12331463539554,412.348971252662,0.124813085046819
NONE,NONE,0,0,0.0993318154044663,125036.340778171,126037.484693508,125249.920162312,199.008078925943,200.552188097505,199.214855899362,0.00798097856122656,0.00773633926016133,0.00762148968343298,4524010.1431096,27983.1165199083,0.00145866957115049,7196.52483766076,44.5100617244312,1.68467564004899e-09,0.00618546723696509,2.02690827010602e-07,0.00618493824759928,279956.221972253,440.943748925008,143953.223398538,223.35813099407,75386.9228878572,111.211011327301,160892180.547288,408615853.556772,3710666252.01823,2545.9227270107,1836.01897919695,10700.9551560969,628.747880358798,-0.018248229602557,628.66179662217,-0.0186192555669013,628.504840650561,-0.0183115050247995
NONE,NONE,0,0,0.0990340481278107,130827.094484514,131942.734570719,131311.369155685,316.664793137826,319.282305170337,318.431752717453,0.00849297117900112,0.00822790243560833,0.00778965467270068,4737223.66796327,29302.2993333718,0.00149449751147827,11472.8314843514,70.960652596249,1.64435019722177e-09,0.00618554271176388,1.30264051501711e-07,0.0061851037110457,292462.950620762,712.790423780649,150703.050804004,369.477673858515,79298.2866817364,194.021740657311,134317267.528594,464881696.291441,4543474304.27445,1366.33453820796,3659.55974938986,34034.684057322,412.618584937805,0.123371382455492,412.562978919578,0.126030224735684,413.543038548461,0.124789661671517
NONE,NONE,0,0,0.0870037304866392,123724.295395937,124145.177242674,124784.881346395,279.636858691039,280.069810779833,281.856775839346,0.0085380938591582,0.0079135464572421,0.00768669391120867,4479520.21190754,27708.5941529521,0.00146749551044934,10115.9607861984,62.5701135314618,1.71596366297758e-09,0.00618561650403775,1.45067338764938e-07,0.00618528628646363,275411.083447023,623.82251911971,141331.371539034,319.399552174823,73822.4403003896,165.233350933441,44505332.0315527,365362207.927516,4829596840.1318,258.610068473024,3137.55562450697,27450.7237743009,443.198093061659,0.101848753220794,442.272486197519,0.102475492443849,442.981238385871,0.10399256748622
NONE,NONE,0,0,0.0956584722851515,130201.900065929,129686.117023041,130795.861957354,258.543275501523,257.271601874083,259.378088480341,0.00852155663817258,0.00815211189041216,0.00781607069871764,4696352.34475521,29049.5558213555,0.00147529104662266,9318.74476387517,57.6354352733056,1.66428541236792e-09,0.00618555714921843,1.5831435282823e-07,0.00618489257164215,290015.577695706,581.505337019792,149611.640066,302.096297639044,78952.4522467738,159.528280747287,20243500.5281928,245109861.243694,3696775695.57839,241.365452766815,954.888076263162,13859.015676449,504.34565040952,0.0606260644619889,503.787978628553,0.0599635325882854,503.771564727056,0.0612597951834861
NONE,NONE,0,0,0.0876472666212326,124477.834242137,125227.056507169,125511.662922925,231.480590594511,232.643131465936,233.360951040702,0.00826585610892027,0.00808774949738872,0.00750662231215127,4510416.48915916,27899.452824997,0.00143663204895181,8384.6538139216,51.859096049861,1.6642858437113e-09,0.00618556022310745,1.71340651702892e-07,0.00618500145558435,279402.580780232,524.021145496932,145055.493886844,272.461770201705,77183.9795165715,144.245141766358,95296468.823482,392190785.964207,5115089941.59666,1576.65408746069,1899.85694343835,19872.1530095589,538.013871510838,0.037898007636764,537.687500427392,0.0384443934847284,538.110091525197,0.0386979634301378
NONE,NONE,0,0,0.0905189315380292,127129.406698543,127609.237324421,126505.982867487,234.180242310297,235.117161494961,233.180355047679,0.00868146889772527,0.00827132139602486,0.00736621022960542,4582363.6385741,28344.6546195306,0.00140489714928443,8442.26882778319,52.2168165159095,1.6075132422044e-09,0.006185596965924,1.6641227349863e-07,0.00618516391445399,281015.483780622,523.183704183561,144580.444892971,270.4761737711,76041.4492306812,142.727508554887,126563765.000396,261862557.446377,1688864584.1759,3999.51425412098,3523.87783582329,9234.91657860363,542.551586662222,0.0352594486709941,542.909314238125,0.0356356868790618,542.903710012414,0.0348812672083778
NONE,NONE,0,0,0.093414546508852,132917.629127463,131847.270477008,132094.000170388,232.017952459619,230.188229842402,230.554850575146,0.0080912282757518,0.00792360939396575,0.008198264835549,4770745.34375309,29509.6886579881,0.00153299837770064,8327.47138957519,51.5027677343353,1.71844528366668e-09,0.00618555100548858,1.8408929983664e-07,0.00618468263879295,294350.213393785,513.400407120209,151003.628422735,262.43991439084,78728.0756211047,134.917326456975,21769293.3740482,10872062.5119993,403450024.341191,198.310822708199,70.0733025301534,827.711134195297,572.916617032807,0.0162581120237264,572.975956923087,0.0159296902179787,572.784747244726,0.0160016657891172
NONE,NONE,0,0,0.0944706914666218,121068.668574353,120089.321496751,120898.516555767,262.922170439881,260.7605546626,262.14548902292,0.00811486930632908,0.00825224545329561,0.00706275450257638,4351843.21883266,26918.7066667463,0.00132425792800135,9445.47040644329,58.4191587306494,1.62293404137598e-09,0.00618558741965911,1.40200315164589e-07,0.00618488611055448,268107.047064965,585.618700292041,138899.054776725,303.459360326213,73713.0981551226,160.31906519919,7010982.0111235,81321935.8652897,1425887066.92907,76.5838585263468,252.545607148222,4797.75000533063,461.092196573761,0.0909242675525338,460.873515914053,0.0890598427717988,460.234809667181,0.0903850536110982
NONE,NONE,0,0,0.0923620593112339,125450.055816974,124827.089827017,124403.167333161,257.566346295459,256.547862374738,255.434021374307,0.00838225373107731,0.0083126365428022,0.00741906531732669,4504196.56381975,27860.6391233566,0.00139386942278768,9250.02472092962,57.2113381566099,1.6471451039502e-09,0.00618548474263818,1.50688183511893e-07,0.00618499300017819,279062.683850107,572.473772356824,144072.221090105,294.484769924071,75999.6040284603,151.366505409872,81904976.23598,33494244.7847618,34745232.4205863,1473.51188886879,763.431951538636,698.35318249712,486.74021511355,0.0728648343426422,487.371450428631,0.072015753508397,486.705176229717,0.071324940118555
NONE,NONE,0,0,0.0816294779542588,125731.102243124,125575.354015701,124731.645635738,315.898940822002,316.276069783504,313.790032914973,0.00797357982350285,0.00788412915786301,0.0076179240625944,4520244.34721518,27960.1534072487,0.00143591586774257,11371.4047304412,70.3323585163924,1.68529032446796e-09,0.00618554026276658,1.26274273201476e-07,0.00618501936897274,279716.818154597,705.151169790948,145221.497158898,365.830420273482,77124.2879732911,192.543147437456,59209292.2470293,77385427.4160216,475221319.496127,362.91793426426,1163.68445632958,7382.79821980085,396.929802252061,0.137292478387602,398.094295073068,0.137275612894387,397.506029129899,0.134778301200846
NONE,NONE,0,0,0.0893336631166173,129227.860122222,130268.084836749,129440.729172058,190.176462827954,191.601365029868,190.217870761835,0.00802360474370601,0.007473319456139,0.008131447310541,4675529.25467963,28920.4131377703,0.0015532099700672,6873.6049879822,42.51317547717,1.73915012988116e-09,0.00618548437245223,2.25967301373422e-07,0.00618498961539324,288346.878513751,418.285910348236,147797.836695217,210.42842717953,76892.4205111736,103.36826160073,60873031.5695594,443736411.053174,4157895789.71199,827.535214435552,4694.61193296809,8486.81675676787,680.542196776355,-0.0490972656027652,680.270823928452,-0.0500819535814667,679.83220447101,-0.0492355904589285
NONE,NONE,0,0,0.0907618932824222,130005.036584004,130398.862940675,129316.240891156,221.81953680696,222.47396293575,220.667469727642,0.00833384219010905,0.00815007173156186,0.00783359109393258,4685011.18586928,28979.0574359928,0.00148782675552904,7992.59259286685,49.4330543569346,1.67205387205013e-09,0.00618548308345388,1.86150706176457e-07,0.00618485851447843,291160.537656839,495.750170962093,151198.024271339,255.558074101486,80369.4313975404,131.825507275905,160566877.211128,222839564.070449,1590099675.92053,2885.62550723206,1920.99452116287,5740.33813796446,586.113458482162,0.0077840119137873,586.204848639348,0.0078440569013167,586.189144325251,0.0076807738263537
NONE,NONE,0,0,0.0833647315821698,124603.414624629,123589.790831228,123831.474627455,243.754199127673,241.865557419138,242.110283493745,0.00817384314260825,0.00778575129581025,0.00769640169595005,4472084.37199148,27662.1781234938,0.00143899218256338,8747.61218845679,54.1050126928315,1.72098758783503e-09,0.00618552241472343,1.64501140585285e-07,0.00618511789514886,275153.713666338,536.95352853689,140837.046367284,273.047406180859,73109.9932828737,138.322312223865,16450924.8370618,15677668.8642759,353156436.521605,120.237678074658,109.113561965271,631.485671904906,511.296805516551,0.05645533594751,511.502396624829,0.0553296685759868,510.905603570987,0.0555349881510849
